japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-44,OITA,2021-11-24,,,,,,,,,,,,,8186,84,0,8102,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-11-25,,,,,,,,,,,,,8186,84,0,8102,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-11-26,,,,,,,,,,,,,8187,84,1,8102,2021-12-14,,,0,1,大分県
JP-44,OITA,2021-11-27,,,,,,,,,,,,,8187,84,1,8102,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-11-28,,,,,,,,,,,,,8187,84,1,8102,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-11-29,,,,,,,,,,,,,8187,84,1,8102,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-11-30,,,,,,,,,,,,,8187,84,1,8102,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-01,,,,,,,,,,,,,8187,84,1,8102,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-02,,,,,,,,,,,,,8187,84,1,8102,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-03,,,,,,,,,,,,,8187,84,1,8102,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-04,,,,,,,,,,,,,8187,84,1,8102,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-05,,,,,,,,,,,,,8187,84,0,8103,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-06,,,,,,,,,,,,,8187,84,0,8103,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-07,,,,,,,,,,,,,8187,84,0,8103,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-08,,,,,,,,,,,,,8187,84,0,8103,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-09,,,,,,,,,,,,,8187,84,0,8103,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-10,,,,,,,,,,,,,8187,84,0,8103,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-11,,,,,,,,,,,,,8187,84,0,8103,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-12,,,,,,,,,,,,,8187,84,0,8103,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-13,,,,,,,,,,,,,8187,84,0,8103,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-14,,,,,,,,,,,,,8187,84,0,8103,2021-12-14,,,0,0,大分県
JP-44,OITA,2021-12-15,8187,8187,8207.037109375,84,84,84.3104248046875,0,0,0,8103,8103,8122.7265625,,,,,2021-12-14,0,0,,,大分県
JP-44,OITA,2021-12-16,8187.07666015625,8187,8225.1962890625,84,84,84.589797973632812,0.036121934652328491,0.036116596311330795,0.0636521652340889,8103,8103,8140.4814453125,,,,,2021-12-14,0,0.07666015625,,,大分県
JP-44,OITA,2021-12-17,8187.19580078125,8187.017578125,8241.671875,84.00006103515625,84,84.841323852539062,0.099644355475902557,0.099623583257198334,0.20807436108589172,8103.0048828125,8103,8156.46826171875,,,,,2021-12-14,6.103515625e-05,0.119140625,,,大分県
JP-44,OITA,2021-12-18,8187.33544921875,8187.109375,8256.61328125,84.000251770019531,84,85.067825317382812,0.16978703439235687,0.16974277794361115,0.4045969545841217,8103.01904296875,8103,8170.86572265625,,,,,2021-12-14,0.00019073486328125,0.1396484375,,,大分県
JP-44,OITA,2021-12-19,8187.47900390625,8187.2099609375,8270.150390625,84.000579833984375,84,85.271820068359375,0.25401982665061951,0.25394222140312195,0.67304748296737671,8103.04541015625,8103,8183.8369140625,,,,,2021-12-14,0.00032806396484375,0.1435546875,,,大分県
JP-44,OITA,2021-12-20,8187.6220703125,8187.31494140625,8282.421875,84.001014709472656,84,85.45556640625,0.36766013503074646,0.36753338575363159,1.0627542734146118,8103.08349609375,8103,8195.5263671875,,,,,2021-12-14,0.00043487548828125,0.14306640625,,,大分県
JP-44,OITA,2021-12-21,8187.7919921875,8187.44921875,8293.6640625,84.001518249511719,84,85.621055603027344,0.56857782602310181,0.56836193799972534,1.7670588493347168,8103.1298828125,8103,8206.05859375,,,,,2021-12-14,0.0005035400390625,0.169921875,,,大分県
JP-44,OITA,2021-12-22,8187.96533203125,8187.59130859375,8303.8427734375,84.0020523071289,84,85.770072937011719,0.70350247621536255,0.70321494340896606,2.3250877857208252,8103.18017578125,8103,8215.5478515625,,,,,2021-12-14,0.0005340576171875,0.17333984375,,,大分県
JP-44,OITA,2021-12-23,8188.134765625,8187.73193359375,8313.0302734375,84.002655029296875,84,85.904327392578125,0.7758210301399231,0.775486171245575,2.703596830368042,8103.2314453125,8103,8224.09375,,,,,2021-12-14,0.00060272216796875,0.16943359375,,,大分県
JP-44,OITA,2021-12-24,8188.29345703125,8187.86376953125,8321.337890625,84.003379821777344,84,86.025344848632812,0.84696412086486816,0.84658330678939819,3.0904030799865723,8103.28759765625,8103,8231.7978515625,,,,,2021-12-14,0.00072479248046875,0.15869140625,,,大分県
JP-44,OITA,2021-12-25,8188.44287109375,8187.990234375,8328.6572265625,84.004196166992188,84.000274658203125,86.132049560546875,0.89751166105270386,0.89709603786468506,3.4095861911773682,8103.35205078125,8103,8238.58203125,,,,,2021-12-14,0.00081634521484375,0.1494140625,,,大分県
JP-44,OITA,2021-12-26,8188.57861328125,8188.10546875,8332.8037109375,84.005096435546875,84.0009994506836,86.193649291992188,0.93968260288238525,0.93924045562744141,3.7036290168762207,8103.4365234375,8103,8242.3291015625,,,,,2021-12-14,0.0009002685546875,0.1357421875,,,大分県
JP-44,OITA,2021-12-27,8188.70556640625,8188.21337890625,8334.2041015625,84.00604248046875,84.001785278320312,86.215827941894531,0.99912118911743164,0.99864804744720459,4.0725717544555664,8103.53125,8103.04345703125,8243.4072265625,,,,,2021-12-14,0.000946044921875,0.126953125,,,大分県
JP-44,OITA,2021-12-28,8188.849609375,8188.33935546875,8333.330078125,84.006988525390625,84.002593994140625,86.202117919921875,1.1315094232559204,1.1309722661972046,4.7552776336669922,8103.6279296875,8103.12255859375,8242.1142578125,,,,,2021-12-14,0.000946044921875,0.14404296875,,,大分県
JP-44,OITA,2021-12-29,8188.99365234375,8188.466796875,8330.1748046875,84.007904052734375,84.0033950805664,86.155067443847656,1.1998438835144043,1.1992766857147217,5.1865077018737793,8103.71826171875,8103.1962890625,8238.6181640625,,,,,2021-12-14,0.00091552734375,0.14404296875,,,大分県
JP-44,OITA,2021-12-30,8189.13134765625,8188.59033203125,8324.8193359375,84.008834838867188,84.004219055175781,86.076545715332031,1.2213857173919678,1.2208151817321777,5.4203324317932129,8103.7978515625,8103.26171875,8232.98828125,,,,,2021-12-14,0.0009307861328125,0.1376953125,,,大分県
JP-44,OITA,2021-12-31,8189.2587890625,8188.70361328125,8317.3271484375,84.009834289550781,84.005126953125,85.967597961425781,1.2454462051391602,1.2448750734329224,5.6653456687927246,8103.876953125,8103.3271484375,8225.2763671875,,,,,2021-12-14,0.00099945068359375,0.12744140625,,,大分県
JP-44,OITA,2022-01-01,8189.3779296875,8188.81005859375,8307.919921875,84.0108871459961,84.006103515625,85.83221435546875,1.2533576488494873,1.2527973651885986,5.8356938362121582,8103.9619140625,8103.39892578125,8215.7392578125,,,,,2021-12-14,0.0010528564453125,0.119140625,,,大分県
JP-44,OITA,2022-01-02,8189.486328125,8188.90673828125,8299.4765625,84.0119857788086,84.007133483886719,85.7120132446289,1.2477549314498901,1.2472120523452759,5.9314174652099609,8104.068359375,8103.494140625,8207.2900390625,,,,,2021-12-14,0.0010986328125,0.1083984375,,,大分県
JP-44,OITA,2022-01-03,8189.5869140625,8188.99658203125,8291.6845703125,84.013092041015625,84.0081787109375,85.601448059082031,1.255098819732666,1.2545675039291382,6.0783047676086426,8104.18359375,8103.5986328125,8199.5341796875,,,,,2021-12-14,0.00110626220703125,0.1005859375,,,大分県
JP-44,OITA,2022-01-04,8189.70068359375,8189.10107421875,8284.572265625,84.014167785644531,84.009201049804688,85.498542785644531,1.3233336210250854,1.3227866888046265,6.5148477554321289,8104.296875,8103.70263671875,8192.3232421875,,,,,2021-12-14,0.00107574462890625,0.11376953125,,,大分県
JP-44,OITA,2022-01-05,8189.814453125,8189.20703125,8280.94140625,84.015190124511719,84.010169982910156,85.445541381835938,1.346279501914978,1.3457317352294922,6.7169861793518066,8104.3994140625,8103.79736328125,8188.58740234375,,,,,2021-12-14,0.0010223388671875,0.11376953125,,,大分県
JP-44,OITA,2022-01-06,8189.92333984375,8189.30908203125,8280.3564453125,84.016204833984375,84.0111312866211,85.435928344726562,1.3388161659240723,1.3382768630981445,6.7524909973144531,8104.48681640625,8103.8779296875,8187.8720703125,,,,,2021-12-14,0.00101470947265625,0.10888671875,,,大分県
JP-44,OITA,2022-01-07,8190.02392578125,8189.404296875,8282.369140625,84.017257690429688,84.012138366699219,85.4644775390625,1.3364156484603882,1.3358795642852783,6.7983384132385254,8104.57080078125,8103.95654296875,8189.74365234375,,,,,2021-12-14,0.0010528564453125,0.1005859375,,,大分県
JP-44,OITA,2022-01-08,8190.11865234375,8189.49365234375,8286.568359375,84.018341064453125,84.013175964355469,85.526008605957031,1.3220977783203125,1.3215672969818115,6.7698712348937988,8104.65771484375,8104.03857421875,8193.833984375,,,,,2021-12-14,0.0010833740234375,0.0947265625,,,大分県
JP-44,OITA,2022-01-09,8190.20361328125,8189.5751953125,8292.6728515625,84.019439697265625,84.014228820800781,85.616714477539062,1.2931791543960571,1.2926573753356934,6.653627872467041,8104.76611328125,8104.1435546875,8199.9443359375,,,,,2021-12-14,0.0010986328125,0.0849609375,,,大分県
JP-44,OITA,2022-01-10,8190.28369140625,8189.65087890625,8300.59375,84.0205307006836,84.015274047851562,85.733940124511719,1.274165153503418,1.2736459970474243,6.5765480995178223,8104.88232421875,8104.255859375,8207.8916015625,,,,,2021-12-14,0.00109100341796875,0.080078125,,,大分県
JP-44,OITA,2022-01-11,8190.37353515625,8189.73828125,8310.2626953125,84.0215835571289,84.016281127929688,85.874191284179688,1.3051717281341553,1.3046321868896484,6.7479214668273926,8104.99462890625,8104.365234375,8217.447265625,,,,,2021-12-14,0.0010528564453125,0.08984375,,,大分県
JP-45,MIYAZAKI,2021-11-17,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,,,宮崎県
JP-45,MIYAZAKI,2021-11-18,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-19,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-20,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-21,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-22,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-23,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-24,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-25,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-26,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-27,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-28,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-29,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-11-30,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-01,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-02,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-03,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-04,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-05,,,,,,,,,,,,,6151,41,0,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-06,,,,,,,,,,,,,6153,41,2,6094,2021-12-14,,,0,2,宮崎県
JP-45,MIYAZAKI,2021-12-07,,,,,,,,,,,,,6153,41,2,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-08,,,,,,,,,,,,,6153,41,2,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-09,,,,,,,,,,,,,6153,41,2,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-10,,,,,,,,,,,,,6153,41,2,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-11,,,,,,,,,,,,,6153,41,2,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-12,,,,,,,,,,,,,6153,41,2,6094,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-13,,,,,,,,,,,,,6153,41,1,6095,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-14,,,,,,,,,,,,,6153,41,0,6096,2021-12-14,,,0,0,宮崎県
JP-45,MIYAZAKI,2021-12-15,6153,6153,6158.86865234375,41.054885864257812,41.054618835449219,41.075130462646484,2.0157103538513184,2.0156524181365967,2.9613173007965088,6097.59716796875,6097.54638671875,6098.787109375,,,,,2021-12-14,0.0548858642578125,0,,,宮崎県
JP-45,MIYAZAKI,2021-12-16,6153.08203125,6153,6163.62890625,41.098068237304688,41.097557067871094,41.136856079101562,2.5731463432312012,2.5729992389678955,4.8622856140136719,6099.005859375,6098.90869140625,6101.2734375,,,,,2021-12-14,0.043182373046875,0.08203125,,,宮崎県
JP-45,MIYAZAKI,2021-12-17,6153.19873046875,6153.05859375,6167.408203125,41.135051727294922,41.134323120117188,41.190765380859375,2.8518111705780029,2.8515679836273193,6.4608964920043945,6100.26513671875,6100.12744140625,6103.51025390625,,,,,2021-12-14,0.036983489990234375,0.11669921875,,,宮崎県
JP-45,MIYAZAKI,2021-12-18,6153.33056640625,6153.15283203125,6170.32666015625,41.167182922363281,41.166259765625,41.238288879394531,2.9153497219085693,2.9150278568267822,7.5908684730529785,6101.40478515625,6101.2294921875,6105.53369140625,,,,,2021-12-14,0.032131195068359375,0.1318359375,,,宮崎県
JP-45,MIYAZAKI,2021-12-19,6153.45068359375,6153.23974609375,6172.51806640625,41.195533752441406,41.194427490234375,41.280593872070312,2.922813892364502,2.9224281311035156,8.5022993087768555,6102.45751953125,6102.25,6107.3837890625,,,,,2021-12-14,0.028350830078125,0.1201171875,,,宮崎県
JP-45,MIYAZAKI,2021-12-20,6153.5634765625,6153.32177734375,6174.2001953125,41.2205924987793,41.219322204589844,41.318252563476562,2.9885320663452148,2.9880805015563965,9.51526165008545,6103.42138671875,6103.18310546875,6109.06494140625,,,,,2021-12-14,0.025058746337890625,0.11279296875,,,宮崎県
JP-45,MIYAZAKI,2021-12-21,6153.75634765625,6153.48779296875,6176.07666015625,41.242473602294922,41.241058349609375,41.351478576660156,3.5191092491149902,3.5185015201568604,12.062336921691895,6104.29736328125,6104.03173828125,6110.58642578125,,,,,2021-12-14,0.021881103515625,0.19287109375,,,宮崎県
JP-45,MIYAZAKI,2021-12-22,6153.99169921875,6153.6982421875,6177.6298828125,41.260307312011719,41.258762359619141,41.379467010498047,3.8134629726409912,3.8127248287200928,13.902783393859863,6105.091796875,6104.8017578125,6111.9599609375,,,,,2021-12-14,0.017833709716796875,0.2353515625,,,宮崎県
JP-45,MIYAZAKI,2021-12-23,6154.23388671875,6153.91796875,6178.65283203125,41.275253295898438,41.273590087890625,41.403461456298828,3.7169909477233887,3.7162141799926758,14.290385246276855,6105.81005859375,6105.49755859375,6113.19775390625,,,,,2021-12-14,0.01494598388671875,0.2421875,,,宮崎県
JP-45,MIYAZAKI,2021-12-24,6154.43408203125,6154.0966796875,6179.306640625,41.288848876953125,41.287078857421875,41.425125122070312,3.5683448314666748,3.5675580501556396,14.365505218505859,6106.47265625,6106.1396484375,6114.3251953125,,,,,2021-12-14,0.0135955810546875,0.2001953125,,,宮崎県
JP-45,MIYAZAKI,2021-12-25,6154.6064453125,6154.2529296875,6179.6494140625,41.301254272460938,41.299388885498047,41.444736480712891,3.3701934814453125,3.3694214820861816,14.123055458068848,6107.09130859375,6106.7412109375,6115.3623046875,,,,,2021-12-14,0.0124053955078125,0.17236328125,,,宮崎県
JP-45,MIYAZAKI,2021-12-26,6154.7431640625,6154.373046875,6179.673828125,41.312660217285156,41.310707092285156,41.46258544921875,3.1604485511779785,3.1597042083740234,13.716459274291992,6107.68798828125,6107.32177734375,6116.33447265625,,,,,2021-12-14,0.01140594482421875,0.13671875,,,宮崎県
JP-45,MIYAZAKI,2021-12-27,6154.859375,6154.474609375,6179.556640625,41.323081970214844,41.321052551269531,41.478763580322266,2.9920175075531006,2.9912972450256348,13.389715194702148,6108.24560546875,6107.86474609375,6117.22900390625,,,,,2021-12-14,0.0104217529296875,0.1162109375,,,宮崎県
JP-45,MIYAZAKI,2021-12-28,6155.0478515625,6154.64990234375,6179.873046875,41.332454681396484,41.330360412597656,41.4932861328125,3.03786563873291,3.0371196269989014,13.964104652404785,6108.75927734375,6108.365234375,6118.04443359375,,,,,2021-12-14,0.009372711181640625,0.1884765625,,,宮崎県
JP-45,MIYAZAKI,2021-12-29,6155.26806640625,6154.8583984375,6180.193359375,41.34051513671875,41.338359832763672,41.505950927734375,3.0247633457183838,3.0240077972412109,14.234786033630371,6109.232421875,6108.826171875,6118.7880859375,,,,,2021-12-14,0.008060455322265625,0.22021484375,,,宮崎県
JP-45,MIYAZAKI,2021-12-30,6155.486328125,6155.06640625,6180.3056640625,41.347698211669922,41.345489501953125,41.517253875732422,2.8688788414001465,2.8681516647338867,13.783798217773438,6109.66552734375,6109.2490234375,6119.46484375,,,,,2021-12-14,0.007183074951171875,0.21826171875,,,宮崎県
JP-45,MIYAZAKI,2021-12-31,6155.66259765625,6155.23291015625,6180.2236328125,41.3546028137207,41.352344512939453,41.5278434753418,2.7054202556610107,2.7047255039215088,13.238307952880859,6110.07275390625,6109.646484375,6120.08984375,,,,,2021-12-14,0.00690460205078125,0.17626953125,,,宮崎県
JP-45,MIYAZAKI,2022-01-01,6155.81201171875,6155.3740234375,6179.9912109375,41.361175537109375,41.358871459960938,41.5377197265625,2.5275497436523438,2.5268929004669189,12.569625854492188,6110.45947265625,6110.02490234375,6120.67333984375,,,,,2021-12-14,0.006572723388671875,0.1494140625,,,宮崎県
JP-45,MIYAZAKI,2022-01-02,6155.9287109375,6155.48388671875,6179.57080078125,41.367431640625,41.365089416503906,41.546932220458984,2.3473038673400879,2.3466875553131104,11.841825485229492,6110.84033203125,6110.3984375,6121.22998046875,,,,,2021-12-14,0.006256103515625,0.11669921875,,,宮崎県
JP-45,MIYAZAKI,2022-01-03,6156.02783203125,6155.57421875,6179.1083984375,41.3733024597168,41.370925903320312,41.555450439453125,2.1960000991821289,2.1954178810119629,11.220453262329102,6111.20068359375,6110.7509765625,6121.7490234375,,,,,2021-12-14,0.005870819091796875,0.09912109375,,,宮崎県
JP-45,MIYAZAKI,2022-01-04,6156.18603515625,6155.7275390625,6180.38525390625,41.378704071044922,41.376293182373047,41.575565338134766,2.1752142906188965,2.1746284961700439,11.232333183288574,6111.5341796875,6111.0791015625,6123.5390625,,,,,2021-12-14,0.005401611328125,0.158203125,,,宮崎県
JP-45,MIYAZAKI,2022-01-05,6156.36962890625,6155.9052734375,6181.60693359375,41.383525848388672,41.381084442138672,41.593498229980469,2.1344523429870605,2.1338694095611572,11.126165390014648,6111.84521484375,6111.38427734375,6125.15234375,,,,,2021-12-14,0.00482177734375,0.18359375,,,宮崎県
JP-45,MIYAZAKI,2022-01-06,6156.552734375,6156.08251953125,6182.580078125,41.388004302978516,41.385532379150391,41.609760284423828,2.0159204006195068,2.0153632164001465,10.596794128417969,6112.1337890625,6111.66748046875,6126.5810546875,,,,,2021-12-14,0.00447845458984375,0.18310546875,,,宮崎県
JP-45,MIYAZAKI,2022-01-07,6156.69873046875,6156.224609375,6183.302734375,41.3924674987793,41.389972686767578,41.624763488769531,1.8967534303665161,1.8962235450744629,10.045178413391113,6112.408203125,6111.93798828125,6127.8662109375,,,,,2021-12-14,0.00446319580078125,0.14599609375,,,宮崎県
JP-45,MIYAZAKI,2022-01-08,6156.822265625,6156.34423828125,6183.853515625,41.396831512451172,41.394317626953125,41.638587951660156,1.7702364921569824,1.7697372436523438,9.43789005279541,6112.67236328125,6112.19775390625,6129.0556640625,,,,,2021-12-14,0.004364013671875,0.12353515625,,,宮崎県
JP-45,MIYAZAKI,2022-01-09,6156.91943359375,6156.4375,6184.20947265625,41.401069641113281,41.398532867431641,41.65142822265625,1.6430176496505737,1.6425503492355347,8.8119659423828125,6112.93505859375,6112.45654296875,6130.16796875,,,,,2021-12-14,0.004238128662109375,0.09716796875,,,宮崎県
JP-45,MIYAZAKI,2022-01-10,6157.00048828125,6156.51513671875,6184.49951171875,41.405105590820312,41.402549743652344,41.663352966308594,1.5366318225860596,1.536191463470459,8.285400390625,6113.1845703125,6112.703125,6131.208984375,,,,,2021-12-14,0.00403594970703125,0.0810546875,,,宮崎県
JP-45,MIYAZAKI,2022-01-11,6157.13134765625,6156.64306640625,6183.7587890625,41.408863067626953,41.406291961669922,41.661830902099609,1.5238237380981445,1.5233869552612305,8.2619438171386719,6113.41796875,6112.93310546875,6130.83544921875,,,,,2021-12-14,0.003757476806640625,0.130859375,,,宮崎県
JP-46,KAGOSHIMA,2021-11-17,,,,,,,,,,,,,9102,66,0,9036,2021-12-14,,,,,鹿児島県
JP-46,KAGOSHIMA,2021-11-18,,,,,,,,,,,,,9102,66,0,9036,2021-12-14,,,0,0,鹿児島県
JP-46,KAGOSHIMA,2021-11-19,,,,,,,,,,,,,9102,66,0,9036,2021-12-14,,,0,0,鹿児島県
JP-46,KAGOSHIMA,2021-11-20,,,,,,,,,,,,,9102,66,0,9036,2021-12-14,,,0,0,鹿児島県
JP-46,KAGOSHIMA,2021-11-21,,,,,,,,,,,,,9103,66,0,9036,2021-12-14,,,0,1,鹿児島県
JP-46,KAGOSHIMA,2021-11-22,,,,,,,,,,,,,9103,66,1,9036,2021-12-14,,,0,0,鹿児島県
JP-46,KAGOSHIMA,2021-11-23,,,,,,,,,,,,,9103,66,1,9036,2021-12-14,,,0,0,鹿児島県
JP-46,KAGOSHIMA,2021-11-24,,,,,,,,,,,,,9103,66,1,9036,2021-12-14,,,0,0,鹿児島県
JP-46,KAGOSHIMA,2021-11-25,,,,,,,,,,,,,9103,66,1,9036,2021-12-14,,,0,0,鹿児島県
JP-46,KAGOSHIMA,2021-11-26,,,,,,,,,,,,,9103,66,1,9036,2021-12-14,,,0,0,鹿児島県
JP-46,KAGOSHIMA,2021-11-27,,,,,,,,,,,,,9103,66,1,9036,2021-12-14,,,0,0,鹿児島県
